kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set
2837111,1,8.73486,4.21E-05,135.085,3.80E-03,4.357,6.29E-01,PC
2837111,2,3.71839,4.01E-05,134.668,7.31E-03,3.642,2.95E-01,UNK
2846358,1,394.749,7.22E-03,426.232,7.51E-03,14.31,1.77E+00,UNK
2860656,1,4.11492,2.99E-05,135.327,5.39E-03,3.12,5.37E-01,PC
2860788,1,2.62987,6.04E-08,132.068,1.67E-05,6.399,9.17E-04,UNK
2860793,1,2.62986,8.94E-06,132.074,1.94E-03,4.058,2.28E-01,AFP
2860793,2,3.72882,3.35E-05,132.441,5.85E-03,5.602,9.00E-01,NTP
1429653,2,2.33844,3.62E-05,132.286,9.14E-03,7.424,1.28E+01,AFP
1430207,1,399.527,1.47E-02,490.221,1.74E-02,11.73,7.28E-01,NTP
1430590,1,0.693353,8.50E-06,131.982,2.55E-03,1.909,2.04E+00,NTP
1430590,2,0.921289,1.42E-05,131.763,7.61E-03,2.059,8.38E-01,UNK
1577039,3,3.07338,1.10E-04,131.559,2.98E-02,5.531,2.73E+00,AFP
1577039,4,3.07309,2.44E-05,133.661,1.49E-02,7.645,2.53E+00,AFP
1577912,1,0.601866,1.12E-05,132.03,6.35E-03,3.849,2.10E+01,UNK
1577912,2,0.781821,1.75E-05,132.274,9.84E-03,1.245,1.36E+00,UNK
1872262,2,1.30242,2.81E-05,131.912,1.00E-02,2.63,7.05E-01,UNK
1872821,1,10.2738,4.54E-05,134.651,3.55E-03,3.125,6.18E-01,PC
1872948,1,1.38606,9.40E-06,131.646,2.78E-03,3.533,4.79E-01,AFP
1872948,2,1.38635,1.16E-05,131.743,5.24E-03,5.069,1.40E+00,AFP
2157247,1,5.68649,9.20E-06,132.743,1.14E-03,2.344,2.73E-01,UNK
2157247,2,5.68643,8.39E-06,133.291,1.06E-03,2.251,1.41E-01,UNK
2157489,1,1.35724,1.65E-05,132.48,5.53E-03,3.918,2.80E+00,AFP
2283362,2,0.673128,1.13E-05,132.017,2.94E-03,1.815,1.05E+00,AFP
2297728,1,1.80016,1.22E-05,132.679,2.08E-03,5.861,2.59E+00,NTP
2297728,2,0.535446,2.29E-05,131.683,5.18E-03,1.483,1.93E+00,NTP
2297729,1,477.014,1.35E-02,608.124,1.95E-02,12.17,2.39E+00,UNK
2309910,1,1.84362,9.03E-06,132.305,2.78E-03,4.566,1.52E+00,AFP
2310284,1,1.39938,1.52E-05,132.621,2.11E-03,4.218,1.75E+00,NTP
2310284,2,0.699673,0.00E+00,131.568,0.00E+00,2.5,0.00E+00,UNK
2310586,1,0.585522,1.22E-05,131.579,3.55E-03,1.83,1.56E+00,UNK
2444412,1,14.9112,1.10E-05,141.325,5.85E-04,3.45,8.13E-02,PC
2444769,1,3.00168,4.27E-05,133.063,9.13E-03,11.26,9.87E+00,UNK
2445129,1,10.3188,2.59E-05,132.04,2.01E-03,2.911,4.22E-01,AFP
2568971,4,0.508855,0.00E+00,131.942,0.00E+00,1.5,0.00E+00,NTP
2569488,1,1.52327,3.05E-06,132.335,5.97E-04,3.246,5.28E-02,AFP
2569494,1,1.52333,3.76E-07,132.312,1.11E-04,4.571,8.71E-03,AFP
2569516,1,45.5829,4.11E-04,138.675,7.31E-03,3.38,3.25E-01,AFP
2580872,2,15.9266,8.24E-07,137.042,4.30E-05,11.11,5.76E-03,AFP
2580872,3,15.9265,0.00E+00,144.648,0.00E+00,1.5,0.00E+00,AFP
2580882,1,0.889755,1.74E-05,132.262,4.47E-03,1.576,4.24E-01,UNK
2581191,1,1.99044,6.47E-06,132.712,1.71E-03,2.972,1.68E-01,AFP
2707985,1,1.89129,1.01E-05,132.686,2.98E-03,4.669,1.91E+00,AFP
2708156,1,1.89128,0.00E+00,132.676,0.00E+00,4.5,0.00E+00,UNK
2708156,2,0.630414,1.65E-05,131.956,2.91E-03,1.31,1.13E+00,UNK
2708172,1,1.89117,1.76E-05,132.758,5.33E-03,4.412,3.19E+00,AFP
2716853,1,18.8274,8.85E-05,139.709,3.99E-03,4.622,1.07E+00,PC
2716979,1,8.83242,6.33E-05,137.7,5.60E-03,2.132,2.49E-01,UNK
2717158,1,13.2226,1.35E-04,144.298,8.12E-03,4.037,8.25E-01,PC
2846358,2,2.3922,2.03E-05,132.737,3.44E-03,7.486,1.87E+00,NTP
2846358,3,1.10611,8.54E-06,131.908,1.44E-03,3.564,9.07E-01,NTP
2847816,1,0.578045,8.00E-06,131.763,2.58E-03,2.193,5.41E+00,UNK
2849140,1,11.8233,1.71E-04,139.463,1.13E-02,8.043,8.04E-01,PC
2860866,1,90.1249,4.21E-04,175.979,3.75E-03,12.54,2.06E-01,PC
2860930,1,459.269,6.67E-03,260.303,9.80E-03,2.881,3.29E+00,NTP
2861126,1,4.98775,2.56E-05,133.684,3.69E-03,1.771,3.76E-01,UNK
2864938,1,255.92,9.19E-03,349.696,1.98E-02,11.34,1.50E+00,UNK
2969628,1,0.65781,5.10E-05,131.643,1.91E-02,2.024,1.47E+01,UNK
1430741,1,1.41664,2.35E-05,132.075,8.41E-03,4.194,5.46E-01,AFP
1430741,2,1.41676,1.13E-05,131.538,2.40E-03,4.581,2.42E+00,AFP
1431122,1,4.29894,1.31E-05,132.858,2.08E-03,2.235,3.96E-01,PC
1717528,1,9.31395,4.66E-05,135.775,3.90E-03,0.9989,2.05E-01,NTP
1717722,1,4.53703,1.52E-05,132.181,2.34E-03,1.767,6.89E-01,PC
1717722,2,0.977284,7.43E-06,131.716,1.86E-03,1.54,2.11E-01,PC
1718189,1,21.8536,1.01E-04,144.32,3.74E-03,3.496,4.90E-01,PC
1872948,3,1.38581,1.92E-05,132.69,6.37E-03,5.25,1.88E+00,AFP
1873030,1,2.53663,5.63E-05,132.998,1.41E-02,6.178,5.95E+00,UNK
1873513,1,3.29038,7.15E-07,131.878,1.68E-04,1.775,4.89E-02,PC
2157489,2,1.35734,5.82E-05,131.758,2.72E-02,2.806,1.96E+00,AFP
2158190,1,0.984451,1.40E-05,131.564,5.01E-03,2.927,3.03E+00,NTP
2158208,1,0.879166,1.58E-05,131.938,4.64E-03,1.999,1.70E+00,UNK
2158208,2,0.768036,2.69E-05,131.521,9.53E-03,2.501,3.09E+00,AFP
2297739,1,1.61112,1.61E-05,132.641,4.70E-03,6.008,3.80E+00,NTP
2297739,2,4.16026,4.81E-05,135.34,8.24E-03,12.33,3.70E+00,NTP
2297793,1,459.137,1.20E-02,260.363,1.89E-02,15.58,1.29E+00,NTP
2300319,1,366.774,1.25E-02,172.741,2.10E-02,8.192,2.58E+00,UNK
2422539,1,118.244,8.20E-04,223.767,5.79E-03,9.482,1.80E-01,NTP
2422820,1,13.8913,1.88E-04,137.345,1.12E-02,5.016,1.52E+00,UNK
2436378,1,8.53161,1.02E-05,136.278,1.13E-03,2.913,6.85E-02,AFP
2445129,2,10.3186,6.52E-05,134.833,5.21E-03,3.799,3.32E-01,AFP
2445134,1,8.41201,1.22E-07,139.649,1.25E-05,5.402,6.96E-04,AFP
2445134,2,8.41201,1.29E-06,135.448,1.30E-04,5.138,6.90E-03,AFP
2445154,1,8.41217,3.27E-05,139.632,3.15E-03,4.103,1.91E-01,AFP
2570281,1,14.4713,1.37E-04,145.93,9.11E-03,11.49,2.66E-01,AFP
2570281,2,14.4712,9.73E-05,145.374,3.69E-02,28.79,1.62E+00,AFP
2570432,1,1.89145,1.84E-05,132.592,7.38E-03,5.72,5.39E+00,AFP
2570505,1,1.89126,2.17E-05,132.69,6.60E-03,4.825,3.45E+00,AFP
2581316,1,217.832,7.71E-05,238.82,2.85E-04,21.34,2.03E-02,PC
2581316,2,10.5142,4.00E-05,134.57,2.99E-03,3.77,9.91E-02,PC
2581452,1,2.61758,6.26E-05,133.806,1.38E-02,8.467,1.13E+01,UNK
2708176,1,1.89129,1.87E-05,132.67,5.48E-03,4.393,2.40E+00,AFP
2708203,1,1.89125,1.26E-05,132.685,4.86E-03,2.754,2.14E-01,AFP
2708221,1,1.89116,7.17E-06,132.749,2.59E-03,4.295,6.60E-01,AFP
2708270,1,1.89126,8.75E-06,132.701,1.76E-03,3.321,2.60E-01,AFP
2717483,1,0.737176,1.47E-05,132.07,6.89E-03,2.233,8.15E+00,AFP
2717483,2,0.737207,9.05E-06,131.567,2.84E-03,2,1.26E+00,AFP
2717483,3,1.15699,1.98E-05,132.025,9.89E-03,2.305,1.06E+00,UNK
2718630,1,0.779388,6.03E-06,131.848,2.15E-03,2.671,2.07E+00,UNK
2849805,1,3.7491,5.82E-06,135.109,1.00E-03,1.825,6.46E-02,PC
2850321,1,25.2212,2.46E-04,143.718,8.01E-03,15.95,2.76E-01,UNK
2851014,1,468.391,6.99E-03,285.595,8.72E-03,5.881,1.48E+00,UNK
2969638,2,1.97359,1.79E-05,132.489,4.98E-03,3.858,1.33E+00,AFP
2969991,1,3.40982,2.01E-05,134.645,3.53E-03,5.845,4.43E-01,AFP
2969991,2,3.4096,3.36E-05,133.167,5.75E-03,7.548,2.54E+00,AFP
1431794,1,0.625631,3.99E-06,131.693,7.13E-04,1.979,3.10E-01,UNK
1431794,2,2.94375,3.83E-05,132.885,7.64E-03,6.367,1.27E-01,UNK
1431794,3,0.515946,1.22E-05,131.955,1.67E-03,1.47,4.66E-01,NTP
1432149,1,0.583189,8.39E-06,131.88,1.49E-03,2.168,6.32E-01,UNK
1718189,2,13.0607,6.49E-05,137.635,4.05E-03,3.18,6.53E-01,PC
1718189,3,86.7239,1.30E-03,195.348,1.08E-02,4.742,2.24E+00,PC
1718290,1,0.877347,5.68E-05,131.644,1.05E-02,1.486,2.76E+00,AFP
1995519,1,19.9402,1.29E-04,142.346,5.44E-03,3.778,1.36E+00,PC
1995732,1,77.3624,1.82E-05,139.096,2.04E-04,12.14,1.25E-02,AFP
1995732,2,77.3609,2.72E-05,171.323,2.81E-04,13.62,2.17E-02,AFP
1996180,1,3.02558,1.07E-05,134.368,2.22E-03,2.968,8.51E-02,PC
2158208,3,0.76799,1.08E-05,131.935,4.00E-03,3.074,4.77E+00,AFP
2159700,1,516.139,6.07E-03,379.727,8.36E-03,7.001,8.43E-01,NTP
2159852,1,1.38532,1.22E-05,132.016,1.65E-03,3.077,4.93E-01,AFP
2300529,1,0.85065,7.16E-06,132.336,2.07E-03,1.5,1.69E-01,UNK
2300529,2,10.9384,3.00E-04,135.192,2.18E-02,10.45,7.51E-01,UNK
2300529,3,0.781322,1.25E-05,132.05,8.50E-03,2.893,1.20E+00,UNK
2436421,1,1.43767,1.20E-05,132.289,4.64E-03,5.431,6.94E+00,UNK
2436635,1,0.58473,8.68E-06,131.883,1.72E-03,1.758,9.28E-01,UNK
2437060,1,3.1871,1.24E-06,132.85,2.01E-04,6.963,6.58E-03,AFP
2437112,1,18.7983,1.97E-04,138.024,8.71E-03,4.21,1.01E+00,AFP
2437112,2,9.39923,1.15E-04,137.833,9.89E-03,3.956,1.52E+00,AFP
2445298,1,3.24099,3.19E-05,132.207,6.32E-03,3.176,2.44E-01,UNK
2445975,1,3.38886,1.60E-06,131.596,2.78E-04,2.384,1.07E-01,AFP
2445975,2,3.38932,9.94E-06,131.674,2.10E-03,2.061,4.67E-01,AFP
2570760,1,7.37248,2.34E-04,133.837,2.60E-02,16.55,8.09E-01,UNK
2570767,1,1.89121,1.61E-05,132.704,4.59E-03,4.922,9.28E-01,AFP
2570773,1,1.89136,7.22E-06,132.632,2.80E-03,3.882,9.82E-02,AFP
2581457,1,2.61751,2.79E-05,132.1,6.06E-03,4.801,9.76E-01,AFP
2581457,2,2.61682,3.74E-05,133.353,8.04E-03,9.011,1.18E+01,AFP
2581457,3,1.30969,1.52E-05,131.51,4.89E-03,2.868,1.27E+00,UNK
2581554,1,47.1484,5.01E-05,175.269,8.94E-04,3.167,2.01E-01,PC
2708270,2,596.966,7.23E-03,196.18,7.72E-03,3.529,9.11E-01,UNK
2708278,1,1.89122,9.51E-06,132.718,2.70E-03,3.915,1.01E+00,AFP
2708286,1,1.89131,8.67E-06,132.66,2.51E-03,4.006,8.64E-01,AFP
2708343,1,1.89128,8.32E-06,132.681,2.46E-03,4.222,6.37E-01,AFP
2718630,2,1.29898,1.28E-05,132.631,3.91E-03,3.25,1.50E+00,AFP
2718630,3,1.29904,1.39E-05,132.102,4.51E-03,3.035,1.61E+00,AFP
2718672,1,0.996219,1.19E-05,132.186,3.15E-03,1.92,2.03E-01,UNK
2718778,1,3.92453,1.50E-05,132.398,2.80E-03,3.526,4.98E-01,PC
2851100,1,0.890086,6.42E-06,132.384,1.17E-03,0.9813,1.37E-01,AFP
2851100,2,0.890067,1.46E-05,131.944,2.88E-03,1.069,1.81E-01,AFP
2852528,1,11.9616,1.01E-04,131.895,7.36E-03,3.239,1.04E+00,AFP
2852560,1,11.9613,0.00E+00,131.913,0.00E+00,3,0.00E+00,AFP
2852560,2,11.9613,5.76E-07,140.456,4.18E-05,7.873,3.08E-03,AFP
2970836,1,1.65939,2.98E-05,132.443,1.18E-02,5.779,7.39E-01,AFP
2970836,2,1.65936,2.30E-05,132.951,1.77E-02,9.4,4.83E+00,AFP
2971415,1,7.35592,1.07E-04,138.691,1.10E-02,14.58,2.33E+00,AFP
1432214,1,161.788,3.59E-05,214.039,1.81E-04,5.299,1.33E-02,AFP
1432214,2,161.778,3.15E-03,230.891,1.46E-02,7.596,2.23E+00,AFP
1432789,1,9.93142,6.01E-05,136.492,4.86E-03,5.967,4.15E-01,PC
1432789,2,4.5783,4.30E-05,132.305,6.79E-03,3.867,6.66E-01,PC
1718290,2,0.877386,1.22E-05,131.845,2.79E-03,1.589,2.34E-01,AFP
1718290,3,0.877344,1.54E-05,132.185,2.85E-03,1.045,1.57E-01,AFP
1718594,1,2.71872,1.80E-05,132.792,3.95E-03,6.884,2.36E+00,AFP
1718594,2,2.71862,2.34E-05,131.762,5.18E-03,5.966,5.22E-01,AFP
1996180,2,5.42204,3.57E-05,133.459,4.82E-03,2.817,2.68E-01,PC
1996456,1,0.647418,1.41E-05,131.533,1.68E-03,1.61,3.49E-01,UNK
1996679,1,145.563,3.00E-04,146.059,1.67E-03,5.745,1.31E-01,AFP
1996679,2,145.556,1.48E-03,275.978,6.99E-03,5.969,1.75E+00,AFP
2159852,2,1.38525,1.25E-05,132.327,2.01E-03,2.187,1.93E-01,AFP
2159852,3,1.38531,1.43E-05,131.756,1.77E-03,2.111,1.22E-01,AFP
2159852,4,1.58302,0.00E+00,131.705,0.00E+00,6,0.00E+00,UNK
2161536,1,16.8559,5.84E-05,138.268,2.98E-03,2.372,5.17E-01,PC
2161623,1,2.28355,0.00E+00,132.301,0.00E+00,3.5,0.00E+00,AFP
2300603,1,3.25022,1.05E-04,132.681,2.20E-02,3.965,9.74E-01,AFP
2300603,2,3.25184,7.35E-05,134.373,1.87E-02,5.714,2.08E-01,AFP
2300603,3,3.25145,7.85E-05,132.824,2.51E-02,6.498,3.46E-01,AFP
2300603,4,3.25154,0.00E+00,133.939,0.00E+00,12,0.00E+00,AFP
2301068,1,8.60961,6.33E-05,134.398,5.85E-03,2.39,2.34E-01,UNK
2437112,3,3.1874,5.46E-05,132.802,1.14E-02,6.235,2.21E+00,AFP
2437149,1,18.7987,0.00E+00,138.026,0.00E+00,6,0.00E+00,AFP
2437149,2,18.7986,0.00E+00,147.228,0.00E+00,5,0.00E+00,AFP
2437340,1,533.806,7.09E-03,445.036,1.03E-02,11.53,9.91E-01,UNK
2445975,3,3.38859,1.10E-05,134.859,1.96E-03,1.663,2.05E-01,AFP
2446113,1,6.71724,1.07E-05,137.414,1.18E-03,2.71,1.93E-01,AFP
2446113,2,23.1377,1.75E-04,152.161,6.27E-03,3.625,3.77E-01,PC
2446623,1,175.066,6.63E-05,179.044,3.36E-04,4.526,2.74E-02,AFP
2571075,1,1.89134,1.93E-05,132.674,5.44E-03,3.143,1.07E+00,AFP
2571238,1,9.28697,3.69E-06,135.994,3.13E-04,3.369,8.12E-02,PC
2571417,1,3.77813,3.74E-05,132.049,6.47E-03,8.408,1.70E+00,AFP
2571417,2,3.77795,4.78E-05,135.371,2.53E-02,15.52,1.68E+01,AFP
2581674,1,0.695242,1.30E-05,131.93,2.09E-03,1.544,1.89E-01,AFP
2581674,2,0.695246,9.61E-06,132.168,2.04E-03,2.023,3.84E-01,AFP
2581674,3,0.695219,1.73E-05,131.728,3.32E-03,2.466,1.45E+00,AFP
2582539,1,0.898715,1.24E-05,131.633,2.02E-03,2.721,1.29E+00,UNK
2708420,1,1.89125,8.25E-06,132.696,2.39E-03,3.52,4.15E-01,AFP
2708445,1,1.89121,1.36E-05,132.72,2.81E-03,3.234,3.29E-01,AFP
2708614,1,52.8836,1.52E-03,147.013,3.11E-03,7.919,2.01E-01,UNK
2708787,1,3.6586,6.59E-05,133.172,1.25E-02,12.66,6.06E+00,UNK
2718944,1,0.693213,1.24E-05,131.693,3.27E-03,1.874,3.25E-01,AFP
2718944,2,0.69317,2.24E-05,131.957,6.28E-03,1.96,8.32E-01,AFP
2719125,1,1.84493,1.52E-05,131.813,4.60E-03,3.987,2.18E+00,AFP
2852560,3,23.9225,0.00E+00,143.676,0.00E+00,15,0.00E+00,AFP
2852560,4,23.9225,0.00E+00,131.709,0.00E+00,15,0.00E+00,AFP
2852810,1,4.75461,4.03E-05,135.516,5.76E-03,14.94,5.97E+00,NTP
2852941,1,11.5796,1.07E-04,135.52,7.30E-03,2.468,2.84E-01,UNK
2973386,1,31.0207,1.15E-04,138.019,3.12E-03,1.833,3.11E-01,PC
2973509,1,6.62761,6.99E-08,132.547,9.13E-06,6.127,6.01E-04,AFP
2973509,2,6.62754,0.00E+00,135.431,0.00E+00,5,0.00E+00,AFP
2973800,1,459.281,1.65E-02,260.268,2.13E-02,5.312,2.45E+00,NTP
1433399,1,2.12652,1.17E-05,133.524,2.27E-03,7.24,2.76E+00,AFP
1433399,2,2.12643,1.19E-05,132.131,2.36E-03,7.438,3.88E+00,AFP
1433399,3,2.12646,1.08E-05,132.854,2.30E-03,7.05,2.20E+00,AFP
1718594,3,0.922481,1.24E-05,131.681,5.43E-03,1.122,7.10E-02,NTP
1718958,1,1.41976,5.29E-06,132.923,1.13E-03,1.525,5.79E-02,PC
1719308,1,36.5714,5.29E-04,164.867,1.17E-02,15.41,7.51E-01,NTP
1720673,1,572.875,0.00E+00,290.528,0.00E+00,6,0.00E+00,NTP
1996773,1,624.57,3.22E-02,341.895,3.67E-02,24.5,7.12E+00,NTP
2010191,1,3.43523,1.29E-05,132.643,2.43E-03,2.733,1.20E-01,AFP
2010414,1,2.55561,2.48E-05,132.674,5.28E-03,5.603,1.25E+00,AFP
2010414,2,2.55585,2.60E-05,133.46,5.69E-03,5.425,2.63E+00,AFP
2161623,2,1.14176,0.00E+00,132.322,0.00E+00,3.5,0.00E+00,UNK
2161949,1,4.78114,3.33E-05,131.706,4.97E-03,2.549,1.93E-01,UNK
2161949,2,7.18841,6.00E-05,133.171,6.52E-03,2.478,2.78E-01,UNK
2162635,1,477.011,1.88E-02,397.322,3.59E-02,13.72,7.70E-01,UNK
2302548,1,10.3812,9.35E-06,133.069,7.30E-04,2.783,1.51E-01,PC
2302548,2,24.5708,4.36E-05,135.875,1.43E-03,2.746,2.46E-01,PC
2303102,1,1.53215,1.33E-05,132.382,4.07E-03,5.37,3.97E+00,UNK
2437452,1,7.23496,2.94E-06,134.582,3.34E-04,7.781,2.06E-02,UNK
2437488,1,14.4702,4.30E-05,141.803,2.43E-03,5.503,3.67E-01,AFP
2437488,2,14.4701,1.56E-04,134.581,8.84E-03,7.872,3.89E-01,AFP
2437505,1,21.4764,1.81E-05,149.262,8.27E-04,4.813,3.90E-02,AFP
2447832,1,0.921376,1.29E-05,132.153,4.32E-03,3.167,5.85E+00,AFP
2447832,2,0.921383,9.46E-06,131.684,3.27E-03,5.56,9.48E+00,AFP
2448113,1,507.526,1.17E-02,375.514,1.34E-02,8.806,3.27E+00,UNK
2571417,3,3.77578,6.16E-05,134.134,1.17E-02,14.88,1.17E+01,AFP
2571417,4,13.8807,3.35E-04,132.059,9.91E-03,1.945,5.21E-01,NTP
2571868,1,1.32352,2.55E-05,132.732,1.32E-02,2.955,5.84E-01,UNK
2582800,1,0.810608,1.01E-05,132.311,5.12E-03,2.968,3.72E+00,UNK
2583153,1,0.636799,1.21E-05,131.577,4.09E-03,1.876,4.13E+00,AFP
2583153,2,0.636857,6.99E-06,131.853,1.90E-03,2.661,2.28E+00,AFP
2708885,1,1.1469,7.23E-06,132.283,1.93E-03,1.732,1.73E-01,AFP
2710327,1,498.701,9.85E-03,181.434,1.27E-02,3.682,2.73E+00,NTP
2710406,1,4.25399,2.75E-05,132.395,3.89E-03,14.88,5.76E+00,AFP
2719125,2,1.845,2.66E-05,132.5,8.11E-03,6.315,2.41E+00,AFP
2719436,1,0.745257,1.03E-05,131.928,1.61E-03,1.912,4.43E-01,NTP
2719873,1,17.2793,7.87E-07,135.274,3.75E-05,5.106,2.27E-03,AFP
2719873,2,17.2793,6.67E-06,143.895,3.14E-04,4.234,1.99E-02,AFP
2852941,2,2.89496,2.40E-05,132.621,4.97E-03,3.087,3.19E-01,PC
2853029,1,72.9332,8.11E-04,198.113,8.37E-03,3.835,1.71E+00,PC
2853093,1,161.528,3.45E-04,198,1.78E-03,3.646,2.69E-01,PC
2853280,1,1.32105,1.08E-05,132.002,4.05E-03,2.223,1.07E-01,AFP
2975770,2,369.079,2.62E-03,298.39,4.57E-03,5.357,8.62E-01,PC
2975832,1,0.813682,1.12E-05,131.567,1.22E-03,1.969,7.96E-01,UNK
2975832,2,1.62703,3.76E-05,132.376,1.51E-02,5.663,4.05E-01,UNK
2976017,1,3.19942,1.87E-05,133.002,3.51E-03,1.647,2.14E-01,PC
1433531,1,567.676,1.33E-02,436.55,1.88E-02,13.51,1.30E+00,UNK
1433899,1,0.520742,1.14E-05,131.698,2.71E-03,2.15,3.79E+00,NTP
1433962,1,1.59262,6.12E-06,132.336,2.11E-03,3.444,1.36E-01,AFP
1433980,1,0.798036,1.43E-05,131.6,4.29E-03,2.672,1.50E+00,UNK
1721157,1,3.44926,1.28E-05,133.386,2.18E-03,1.5,1.30E-01,PC
1721361,1,3.02232,5.93E-05,133.055,1.26E-02,11.8,1.17E+01,NTP
1721795,1,0.870896,1.18E-05,131.954,2.36E-03,2.194,9.18E-01,UNK
2010414,3,2.55504,2.49E-05,132.272,6.13E-03,5.947,1.63E+00,AFP
2010414,4,2.55599,4.34E-05,131.545,8.58E-03,7.808,3.67E+00,AFP
2010607,1,18.6333,8.34E-05,141.573,3.67E-03,25.54,4.16E-01,UNK
2162635,2,3.30306,1.00E-04,133.252,2.06E-02,16.56,2.60E+01,NTP
2162904,1,1.53979,1.33E-05,132.295,2.88E-03,4.257,1.77E+00,AFP
2162904,2,0.64796,9.44E-06,131.937,2.05E-03,2.128,1.31E+00,NTP
2162904,3,1.53978,1.83E-05,131.802,4.76E-03,4.637,3.52E+00,AFP
2162994,1,2.0508,0.00E+00,132.632,0.00E+00,3,0.00E+00,UNK
2303304,1,0.555037,1.45E-05,132.054,2.42E-03,2.032,1.65E+00,NTP
2303365,1,0.520683,1.06E-05,131.805,1.76E-03,1.122,1.07E+00,AFP
2303365,2,0.520697,6.93E-06,132.001,1.12E-03,1.223,2.15E-01,AFP
2303365,3,0.520703,0.00E+00,131.583,0.00E+00,1.5,0.00E+00,AFP
2303903,1,3.70852,2.02E-05,134.488,3.46E-03,1.605,3.43E-01,PC
2437505,2,21.4767,5.13E-04,139.951,2.45E-02,7.936,9.27E-01,AFP
2437762,1,1.41413,2.29E-05,131.674,1.13E-02,2.672,1.56E-01,UNK
2437783,1,7.45345,1.43E-05,131.735,1.16E-03,4.123,3.28E-02,AFP
2437783,2,3.72685,1.94E-05,131.745,2.73E-03,3.098,4.19E-01,UNK
2448307,1,1.5993,1.58E-05,132.036,2.64E-03,4.827,2.46E+00,NTP
2449053,1,0.739747,8.21E-06,131.816,2.62E-03,2.321,1.23E+00,AFP
2449074,1,4.94406,5.99E-06,134.193,8.55E-04,3.107,2.43E-01,AFP
2449074,2,4.94409,1.28E-05,131.714,1.85E-03,2.997,2.34E-01,AFP
2571868,2,0.534613,1.83E-05,131.917,3.10E-03,1.503,2.15E+00,AFP
2571868,3,0.52569,4.95E-05,131.943,1.06E-02,1.463,9.38E+00,AFP
2572029,1,6.00611,6.33E-05,133.411,8.00E-03,3.858,2.26E-01,PC
2573056,1,0.631787,5.24E-06,131.91,9.99E-04,1.123,3.08E-01,AFP
2583234,1,0.666094,1.48E-05,131.865,4.62E-03,2.016,1.21E+00,UNK
2583234,2,161.127,4.25E-03,181.495,1.96E-02,7.291,2.82E+00,UNK
2583667,1,460.881,1.91E-02,539.268,2.73E-02,13.9,2.09E+00,UNK
2583669,1,3.96651,3.13E-05,132.443,4.21E-03,7.121,1.49E-01,UNK
2710406,2,4.2536,1.96E-05,135.292,2.80E-03,15.02,5.94E+00,AFP
2710406,3,4.25357,2.01E-05,133.929,2.84E-03,15.01,2.70E+00,AFP
2710623,1,0.510487,1.65E-05,131.629,5.62E-03,2.408,1.31E+01,AFP
2711114,1,1.42943,1.85E-07,132.751,4.47E-05,2.112,4.44E-03,UNK
2719928,1,4.19091,8.53E-05,134.813,1.50E-02,8.452,6.19E-01,NTP
2719928,2,29.3377,2.29E-04,136.738,6.51E-03,8.602,9.89E-01,NTP
2719928,3,1.72646,1.94E-05,132.319,3.31E-03,5.479,2.26E+00,NTP
2853280,2,1.32106,1.43E-05,132.664,6.63E-03,2.041,8.79E-02,AFP
2853280,3,1.30019,1.06E-05,132.291,2.56E-03,4.411,1.97E+00,AFP
2853280,4,1.65125,9.74E-06,132.223,1.87E-03,1.867,8.30E-02,UNK
2853280,5,3.30241,1.66E-05,131.548,3.19E-03,2.201,1.58E-01,UNK
2985022,2,0.99223,1.47E-05,131.864,2.81E-03,2.052,5.42E-01,UNK
2985022,3,1.23786,0.00E+00,132.539,0.00E+00,4.5,0.00E+00,UNK
2985054,1,0.9129,1.04E-05,131.543,3.00E-03,2.333,9.42E-01,NTP
2985396,1,1.30588,1.63E-05,131.721,3.92E-03,2.659,1.51E+00,AFP
2985396,2,1.30605,4.68E-05,132.342,1.30E-02,4.693,2.28E+01,AFP
1433980,2,1.59261,9.86E-06,132.547,1.82E-03,1.623,1.27E-01,AFP
1433980,3,1.59957,8.36E-06,133.063,2.19E-03,3.764,8.12E-01,AFP
1434660,1,0.528498,6.70E-06,131.791,9.10E-04,1.211,2.33E-01,AFP
1434660,2,0.528502,8.10E-06,131.573,9.61E-04,1.04,2.38E-01,AFP
1724222,1,0.888567,1.44E-05,132.114,4.38E-03,3.942,3.82E+00,AFP
1724222,2,0.888633,1.19E-05,131.667,2.75E-03,2.565,1.96E+00,AFP
1724513,1,1.97518,8.18E-06,131.637,1.87E-03,1.622,8.31E-02,AFP
1724719,1,5.79186,3.01E-05,133.351,3.87E-03,3.381,5.32E-01,PC
2011424,1,0.521164,2.18E-05,131.61,3.08E-03,1.312,2.71E+00,AFP
2011424,2,0.521309,3.18E-05,131.679,6.70E-03,1.95,1.13E+01,AFP
2011424,3,0.521095,0.00E+00,131.967,0.00E+00,2,0.00E+00,AFP
2012722,1,2.32604,1.45E-05,131.869,2.98E-03,3.008,1.34E-01,AFP
2012722,2,2.32639,1.15E-05,133.194,2.30E-03,1.918,7.30E-02,AFP
2163326,1,459.252,8.88E-03,260.339,1.30E-02,3.001,3.00E+00,NTP
2164165,1,0.540365,2.66E-05,131.623,4.87E-03,4.124,1.77E+01,UNK
2164169,1,32.3125,1.67E-04,133.859,4.51E-03,6.345,3.31E-01,PC
